content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
"my new video is out now!! https://t.co/gXUl4Nedr3
tweet me your venmo or cashapp after watching the video❤️",Sun May 10 00:11:54 +0000 2020,2020-05-10 00:11:54+00:00,2443,,['https://youtu.be/wJGG2d9qfZo'],17,,272,40,,https://twitter.com/alexwaarren/status/1259274931797278720,1259274931797278720,1259274931797278720
HAPPY BIRTHDAY BRI LOVE YOU SM,Fri May 08 22:16:35 +0000 2020,2020-05-08 22:16:35+00:00,4889,,[],4,,23,37,,https://twitter.com/alexwaarren/status/1258883521453539328,1258883521453539328,1258883521453539328
Calvin asked me if we could put a crocodile in a parachute with gopros attached to it and push it out of a plane...,Fri May 08 05:31:43 +0000 2020,2020-05-08 05:31:43+00:00,6442,,[],4,,95,58,,https://twitter.com/alexwaarren/status/1258630640334848002,1258630640334848002,1258630640334848002
@jamescharles FAMOUS,Thu May 07 23:08:00 +0000 2020,2020-05-07 23:08:00+00:00,2001,,[],0,,18,16,,https://twitter.com/alexwaarren/status/1258534074274078720,1258534074274078720,1258533698472783872
https://t.co/0FaRbF4Vov,Thu May 07 08:48:13 +0000 2020,2020-05-07 08:48:13+00:00,42232,"[Photo(previewUrl='https://pbs.twimg.com/media/EXZxR8PU4AAxPKT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EXZxR8PU4AAxPKT?format=jpg&name=large', type='photo')]",[],292,,364,3615,,https://twitter.com/alexwaarren/status/1258317703867060224,1258317703867060224,1258317703867060224
I asked the lady to put chips and my sandwich and she acted like it was an everyday thing. It was my first time and I feel guilty that I like it,Thu May 07 05:27:44 +0000 2020,2020-05-07 05:27:44+00:00,4504,,[],0,,28,32,,https://twitter.com/alexwaarren/status/1258267251062394880,1258267251062394880,1258267251062394880
@adorewarren @Jaclynhill Ilysm smsmsmsm,Wed May 06 09:10:55 +0000 2020,2020-05-06 09:10:55+00:00,604,,[],2,,4,4,,https://twitter.com/alexwaarren/status/1257961029457203202,1257961029457203202,1257480198951403520
"I haven't been on my phone all day and its been so nice holy fuck. I'll be back tomorrow love you dudes
XOXO -Gossip Girl",Wed May 06 04:53:16 +0000 2020,2020-05-06 04:53:16+00:00,6374,,[],7,,57,70,,https://twitter.com/alexwaarren/status/1257896188210102273,1257896188210102273,1257896188210102273
Yoda be like https://t.co/YWxhg5hjKC,Mon May 04 23:06:57 +0000 2020,2020-05-04 23:06:57+00:00,3163,"[Photo(previewUrl='https://pbs.twimg.com/media/EXNZDqsUcAA0amr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EXNZDqsUcAA0amr?format=jpg&name=large', type='photo')]",[],1,,36,44,,https://twitter.com/alexwaarren/status/1257446646151028743,1257446646151028743,1257446646151028743
May the 4th be with you hehe,Mon May 04 23:06:37 +0000 2020,2020-05-04 23:06:37+00:00,6254,,[],1,,51,77,,https://twitter.com/alexwaarren/status/1257446564475408385,1257446564475408385,1257446564475408385
i just found out my legs are ticklish. i want to throw up,Sun May 03 09:00:42 +0000 2020,2020-05-03 09:00:42+00:00,5917,,[],0,,41,34,,https://twitter.com/alexwaarren/status/1256871293401489409,1256871293401489409,1256871293401489409
new youtube video is out now:) https://t.co/MnPmvCr6Fe,Sat May 02 22:39:55 +0000 2020,2020-05-02 22:39:55+00:00,1698,,['https://youtu.be/Q1pxgd7L-Fs'],1,,24,16,,https://twitter.com/alexwaarren/status/1256715069489987584,1256715069489987584,1256715069489987584
@ifcknloveanfony @k0uvr points were made.,Sat May 02 12:18:06 +0000 2020,2020-05-02 12:18:06+00:00,42,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1256558581219901442,1256558581219901442,1256556916320288768
if a turtle loses its shell is it homeless or naked,Sat May 02 12:17:31 +0000 2020,2020-05-02 12:17:31+00:00,10768,,[],33,,263,315,,https://twitter.com/alexwaarren/status/1256558434675130370,1256558434675130370,1256558434675130370
can you cry underwater,Sat May 02 12:13:11 +0000 2020,2020-05-02 12:13:11+00:00,4980,,[],9,,119,88,,https://twitter.com/alexwaarren/status/1256557343644385280,1256557343644385280,1256557343644385280
holy shit Mars planet is entirely populated by robots (yes i’m reading these online at 5AM,Sat May 02 12:11:29 +0000 2020,2020-05-02 12:11:29+00:00,3001,,[],1,,20,18,,https://twitter.com/alexwaarren/status/1256556916320288768,1256556916320288768,1256556916320288768
also am i a psychopath for not having my twitter in dark mode,Sat May 02 12:09:20 +0000 2020,2020-05-02 12:09:20+00:00,5716,,[],6,,165,80,,https://twitter.com/alexwaarren/status/1256556375447965696,1256556375447965696,1256556375447965696
"i need to speak my mind more on here...
also me: The word 'Fat' just looks like someone took a bite out of the first letter of the word 'Eat'",Sat May 02 12:08:53 +0000 2020,2020-05-02 12:08:53+00:00,2341,,[],1,,24,42,,https://twitter.com/alexwaarren/status/1256556261342015488,1256556261342015488,1256556261342015488
@sunnysidesire i love u,Sat May 02 12:06:29 +0000 2020,2020-05-02 12:06:29+00:00,235,,[],0,,3,2,,https://twitter.com/alexwaarren/status/1256555658763104256,1256555658763104256,1256488178132738048
i’m seriously so upset my FYP isn’t a bunch of cat and dog videos.,Mon Apr 27 08:57:27 +0000 2020,2020-04-27 08:57:27+00:00,4757,,[],3,,56,50,,https://twitter.com/alexwaarren/status/1254696150138937344,1254696150138937344,1254696150138937344
twitter sees this first hehe https://t.co/Q3rTSUGejh,Sun Apr 26 08:40:06 +0000 2020,2020-04-26 08:40:06+00:00,3499,"[Photo(previewUrl='https://pbs.twimg.com/media/EWhF60uUMAAWUwQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EWhF60uUMAAWUwQ?format=jpg&name=large', type='photo')]",[],3,,54,28,,https://twitter.com/alexwaarren/status/1254329391913422856,1254329391913422856,1254329391913422856
kouvr is gifted https://t.co/GE8k2GY6TL,Sun Apr 26 04:12:59 +0000 2020,2020-04-26 04:12:59+00:00,4604,"[Photo(previewUrl='https://pbs.twimg.com/media/EWgIyr7U4AARu03?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EWgIyr7U4AARu03?format=jpg&name=large', type='photo')]",[],5,,68,36,,https://twitter.com/alexwaarren/status/1254262173125107719,1254262173125107719,1254262173125107719
kouvr is tattooing me rn and i love it,Sun Apr 26 03:44:55 +0000 2020,2020-04-26 03:44:55+00:00,3861,,[],1,,25,21,,https://twitter.com/alexwaarren/status/1254255108461694976,1254255108461694976,1254255108461694976
Nardwaur needs to interview Carole Baskin,Sun Apr 26 03:44:35 +0000 2020,2020-04-26 03:44:35+00:00,1873,,[],1,,19,26,,https://twitter.com/alexwaarren/status/1254255024911216640,1254255024911216640,1254255024911216640
i made kouvr cry in my new youtube video:( https://t.co/iNLgg6o7aj,Sat Apr 25 22:31:57 +0000 2020,2020-04-25 22:31:57+00:00,1266,,['https://youtu.be/98XEHMlnIZs'],1,,23,12,,https://twitter.com/alexwaarren/status/1254176350132289536,1254176350132289536,1254176350132289536
thank you guys for 10 million on tik tok!! this is insane,Fri Apr 24 20:12:43 +0000 2020,2020-04-24 20:12:43+00:00,4485,,[],4,,60,26,,https://twitter.com/alexwaarren/status/1253778921205579776,1253778921205579776,1253778921205579776
i was born with my shirt on,Wed Apr 22 11:14:35 +0000 2020,2020-04-22 11:14:35+00:00,3805,,[],4,,57,34,,https://twitter.com/alexwaarren/status/1252918717664509959,1252918717664509959,1252918717664509959
don’t be alarmed it wasn’t an earthquake i just decided to try working out and jumping jacks wasn’t the best idea.,Wed Apr 22 07:20:59 +0000 2020,2020-04-22 07:20:59+00:00,5986,,[],12,,74,109,,https://twitter.com/alexwaarren/status/1252859930899406851,1252859930899406851,1252859930899406851
btw just wanna say i love you,Wed Apr 22 00:45:23 +0000 2020,2020-04-22 00:45:23+00:00,4023,,[],4,,85,96,,https://twitter.com/alexwaarren/status/1252760376611008513,1252760376611008513,1252760376611008513
@ImAllexx model d,Wed Apr 22 00:43:47 +0000 2020,2020-04-22 00:43:47+00:00,31,,[],0,,0,1,,https://twitter.com/alexwaarren/status/1252759972779192320,1252759972779192320,1252757831465316353
i want a delorean so bad https://t.co/jnDfUTOdpb,Wed Apr 22 00:35:16 +0000 2020,2020-04-22 00:35:16+00:00,2026,"[Photo(previewUrl='https://pbs.twimg.com/media/EWKwlohUEAABrE3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EWKwlohUEAABrE3?format=jpg&name=large', type='photo')]",[],2,,35,34,,https://twitter.com/alexwaarren/status/1252757831465316353,1252757831465316353,1252757831465316353
i get these everyday and i’m not even kidding these make me so happy and i hate getting all sobby and shit but god damn it i love you guys. https://t.co/z2MlsoEiNd,Tue Apr 21 08:17:05 +0000 2020,2020-04-21 08:17:05+00:00,1969,,['https://twitter.com/ASKlLLS/status/1252498791724388352'],4,https://twitter.com/ASKlLLS/status/1252498791724388352,36,28,,https://twitter.com/alexwaarren/status/1252511663363743744,1252511663363743744,1252511663363743744
new youtube video is out now!! https://t.co/wIe8l9Eio0,Sat Apr 18 20:06:22 +0000 2020,2020-04-18 20:06:22+00:00,1112,,['https://youtu.be/lzrf4sQOK2M'],0,,25,14,,https://twitter.com/alexwaarren/status/1251602995818586112,1251602995818586112,1251602995818586112
@kalliecraig06 maybe i dreamed of sleeping,Sat Apr 18 14:12:58 +0000 2020,2020-04-18 14:12:58+00:00,8,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1251514058366267392,1251514058366267392,1251513811003076620
i woke up at 6:30AM today. i feel like a whole new person,Sat Apr 18 14:11:59 +0000 2020,2020-04-18 14:11:59+00:00,4518,,[],6,,69,47,,https://twitter.com/alexwaarren/status/1251513811003076620,1251513811003076620,1251513811003076620
@modernsire ily,Fri Apr 17 21:47:16 +0000 2020,2020-04-17 21:47:16+00:00,20,,[],0,,3,0,,https://twitter.com/alexwaarren/status/1251266001808658433,1251266001808658433,1251265749324189696
"vlog will he out tomorrow at 1pm, i decided to wait to upload to get as much footage as i can. hopefully it will be longer than 4Min!!",Fri Apr 17 21:46:16 +0000 2020,2020-04-17 21:46:16+00:00,1879,,[],1,,30,23,,https://twitter.com/alexwaarren/status/1251265749324189696,1251265749324189696,1251265749324189696
if it rains tomorrow i’m going to cry,Fri Apr 17 21:44:37 +0000 2020,2020-04-17 21:44:37+00:00,2499,,[],1,,36,28,,https://twitter.com/alexwaarren/status/1251265332712321024,1251265332712321024,1251265332712321024
probably the most accurate video of Thomas Petrou i’ve ever seen https://t.co/s6gw65tSOb,Fri Apr 17 09:52:16 +0000 2020,2020-04-17 09:52:16+00:00,1135,,['https://youtu.be/WScHrgF1vmY'],3,,19,22,,https://twitter.com/alexwaarren/status/1251086065303089153,1251086065303089153,1251086065303089153
this is absolutely crazy!! thank you so much from the bottom of my heart. you guys mean the world to me and i’m so thankful to be able to do what i do. https://t.co/XNMjiX1l7v,Thu Apr 16 21:42:46 +0000 2020,2020-04-16 21:42:46+00:00,2781,"[Photo(previewUrl='https://pbs.twimg.com/media/EVwZK4oUYAAFloP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EVwZK4oUYAAFloP?format=jpg&name=large', type='photo')]",[],12,,97,45,,https://twitter.com/alexwaarren/status/1250902479245438978,1250902479245438978,1250902479245438978
@AgentGrinds @PhillyD that’s gonna be a surprise,Wed Apr 15 22:56:22 +0000 2020,2020-04-15 22:56:22+00:00,571,,[],0,,1,2,,https://twitter.com/alexwaarren/status/1250558615284445184,1250558615284445184,1250558032452304896
when i have a child i want @PhillyD to be the godfather,Wed Apr 15 22:54:03 +0000 2020,2020-04-15 22:54:03+00:00,1968,,[],0,,22,12,,https://twitter.com/alexwaarren/status/1250558032452304896,1250558032452304896,1250558032452304896
anyone have any custom license plate names!!!,Tue Apr 14 07:38:10 +0000 2020,2020-04-14 07:38:10+00:00,5780,,[],2,,128,33,,https://twitter.com/alexwaarren/status/1249965151882579968,1249965151882579968,1249965151882579968
patrick and calvin just uploaded a new youtube video!! https://t.co/kfEsW8KmES,Mon Apr 13 22:43:41 +0000 2020,2020-04-13 22:43:41+00:00,985,,['https://youtu.be/opYnuIL6i40'],2,,14,17,,https://twitter.com/alexwaarren/status/1249830647977279488,1249830647977279488,1249830647977279488
it’s 5AM,Fri Apr 10 12:16:23 +0000 2020,2020-04-10 12:16:23+00:00,2158,,[],1,,45,9,,https://twitter.com/alexwaarren/status/1248585615823659008,1248585615823659008,1248585475931000832
someone teach me how to sleep plz,Fri Apr 10 12:15:49 +0000 2020,2020-04-10 12:15:49+00:00,4937,,[],21,,141,221,,https://twitter.com/alexwaarren/status/1248585475931000832,1248585475931000832,1248585475931000832
"my FOR YOU page is so toxic it’s insane, i just want to watch videos of cats.",Fri Apr 10 12:12:52 +0000 2020,2020-04-10 12:12:52+00:00,3187,,[],2,,35,36,,https://twitter.com/alexwaarren/status/1248584733941891073,1248584733941891073,1248584733941891073
"new youtube video is out now:)
https://t.co/ud5d2WIHf9",Thu Apr 09 23:03:38 +0000 2020,2020-04-09 23:03:38+00:00,1022,,['https://youtu.be/tF9Xt4KEhrY'],0,,19,12,,https://twitter.com/alexwaarren/status/1248386116182396930,1248386116182396930,1248386116182396930
i just got done editing today’s vlog and realized it’s 7AM. so i did what a normal person would do. i ordered a bagel.,Thu Apr 09 13:44:46 +0000 2020,2020-04-09 13:44:46+00:00,3381,,[],2,,45,35,,https://twitter.com/alexwaarren/status/1248245473728577536,1248245473728577536,1248245473728577536
found out today through email that my dog sandy passed away today. I know to a lot of people it’s just a dog but fuck i went through it with her. she really was my best friend when i had no one. no one to talk to and a time where i felt alone i’d catch myself holding her. RIP https://t.co/wYA8LOKlCz,Thu Apr 09 01:21:51 +0000 2020,2020-04-09 01:21:51+00:00,3199,"[Photo(previewUrl='https://pbs.twimg.com/media/EVH-l5VUMAExJ1O?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EVH-l5VUMAExJ1O?format=jpg&name=large', type='photo')]",[],8,,183,49,,https://twitter.com/alexwaarren/status/1248058510421581825,1248058510421581825,1248058510421581825
"MY MERCH IS 30% OFF ALL MONTH!! 
We are donating 10 meals for every purchase as well!
https://t.co/QsQQfWGLS2",Mon Apr 06 02:50:33 +0000 2020,2020-04-06 02:50:33+00:00,854,,['http://fanjoy.co/alexwarren'],0,,24,16,,https://twitter.com/alexwaarren/status/1246993670160568321,1246993670160568321,1246993670160568321
i found Don Lewis in the sceptic tank and Carole wasn’t very happy https://t.co/2YHWOD2lDU https://t.co/hmjliLFsJz,Mon Apr 06 01:34:34 +0000 2020,2020-04-06 01:34:34+00:00,1134,"[Photo(previewUrl='https://pbs.twimg.com/media/EU4kuf3UMAAwK16?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EU4kuf3UMAAwK16?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EU4kuf6U8AEpHWq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EU4kuf6U8AEpHWq?format=jpg&name=large', type='photo')]",['https://www.instagram.com/p/B-nwEDtAd3v/?igshid=1tbq7h3dd02sm'],1,,15,17,,https://twitter.com/alexwaarren/status/1246974548378931200,1246974548378931200,1246974548378931200
apply to be calvins girlfriend for my new vlog lol https://t.co/8YvzV6PGbu,Mon Apr 06 00:33:59 +0000 2020,2020-04-06 00:33:59+00:00,3455,,['https://forms.gle/6VyoaYxR61HLiFoX7'],10,,100,51,,https://twitter.com/alexwaarren/status/1246959301014351872,1246959301014351872,1246959301014351872
@cherrymochas love u more,Sun Apr 05 20:50:59 +0000 2020,2020-04-05 20:50:59+00:00,16,,[],0,,2,0,,https://twitter.com/alexwaarren/status/1246903181465939968,1246903181465939968,1246739273581301760
we are building a basketball court in the living room... what is quaruntine,Sat Apr 04 02:15:25 +0000 2020,2020-04-04 02:15:25+00:00,4430,,[],2,,53,47,,https://twitter.com/alexwaarren/status/1246260053461487616,1246260053461487616,1246260053461487616
@Mellaannieee17 https://t.co/FQlJ19LSd5,Thu Apr 02 21:52:14 +0000 2020,2020-04-02 21:52:14+00:00,118,"[Photo(previewUrl='https://pbs.twimg.com/media/EUoVE66UYAEk5Wn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EUoVE66UYAEk5Wn?format=jpg&name=large', type='photo')]",[],0,,4,1,,https://twitter.com/alexwaarren/status/1245831430229209088,1245831430229209088,1245824376554926080
@nidiarosa22 https://t.co/croCmAoV5W,Thu Apr 02 21:51:00 +0000 2020,2020-04-02 21:51:00+00:00,61,"[Photo(previewUrl='https://pbs.twimg.com/media/EUoUzEdUMAAtu0k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EUoUzEdUMAAtu0k?format=jpg&name=large', type='photo')]",[],0,,0,0,,https://twitter.com/alexwaarren/status/1245831123046780928,1245831123046780928,1245824376554926080
@datdobrik https://t.co/swAz1v481M,Thu Apr 02 21:50:13 +0000 2020,2020-04-02 21:50:13+00:00,36,"[Photo(previewUrl='https://pbs.twimg.com/media/EUoUnO8UwAAyc2x?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EUoUnO8UwAAyc2x?format=jpg&name=large', type='photo')]",[],0,,0,1,,https://twitter.com/alexwaarren/status/1245830924614258689,1245830924614258689,1245824376554926080
@Anairiiz https://t.co/sxmkNK2NvF,Thu Apr 02 21:29:09 +0000 2020,2020-04-02 21:29:09+00:00,159,"[Photo(previewUrl='https://pbs.twimg.com/media/EUoPzRKUMAASSL2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EUoPzRKUMAASSL2?format=jpg&name=large', type='photo')]",[],0,,2,1,,https://twitter.com/alexwaarren/status/1245825624653983744,1245825624653983744,1245824376554926080
@sireswarren https://t.co/oLaYVi577x,Thu Apr 02 21:27:26 +0000 2020,2020-04-02 21:27:26+00:00,73,"[Photo(previewUrl='https://pbs.twimg.com/media/EUoPZ_rU4AAe1BY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EUoPZ_rU4AAe1BY?format=jpg&name=large', type='photo')]",[],1,,1,0,,https://twitter.com/alexwaarren/status/1245825190031851520,1245825190031851520,1245824376554926080
i’m sending you guys cashapp!! if you need help during this rough time please comment down below your cashapp/venmo!!,Thu Apr 02 21:24:12 +0000 2020,2020-04-02 21:24:12+00:00,9281,,[],30,,1031,121,,https://twitter.com/alexwaarren/status/1245824376554926080,1245824376554926080,1245824376554926080
